Samples	Sig1	Sig2	Sig3	Sig4	Sig5	Sig6	Sig7	Sig8	Sig9
Panc-AdenoCA::SP117650	3789	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117076	2933	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125757	3622	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125711	6098	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125811	4816	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125723	3761	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125809	7360	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125722	2737	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117908	4679	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125741	5599	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125724	3992	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117037	3933	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125777	8796	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117291	7241	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125793	3233	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125744	3768	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125795	4045	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125703	4587	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125761	4972	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117661	4674	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125776	5675	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117261	4367	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125698	9601	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125714	7147	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP77972	7679	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP77866	3089	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125704	4698	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP117290	7697	0	0	0	0	0	0	0	0
Panc-AdenoCA::SP125738	3511	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135427	2933	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135403	356	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102557	1239	0	0	0	0	0	0	0	0
Panc-Endocrine::SP106801	1106	0	0	0	0	0	0	0	0
Panc-Endocrine::SP106758	1943	0	0	0	0	0	0	0	0
Panc-Endocrine::SP106808	2168	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102617	4062	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102605	989	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117086	378	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117700	2711	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135339	3434	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135324	1539	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102529	3449	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102507	2379	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102485	1125	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117043	3172	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135496	3417	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117228	2683	0	0	0	0	0	0	0	0
Panc-Endocrine::SP118044	239	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117984	1997	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135346	1755	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135492	0	0	0	0	1244	0	0	0	0
Panc-Endocrine::SP102573	1187	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135460	1795	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117667	1463	0	0	0	0	0	0	0	0
Panc-Endocrine::SP106815	4172	0	0	0	0	0	0	0	0
Panc-Endocrine::SP106734	1388	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117796	1468	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102537	3273	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135334	2387	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102517	4589	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117493	584	0	0	0	0	0	0	0	0
Panc-Endocrine::SP106722	1913	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135434	4527	0	0	0	0	0	0	0	0
Panc-Endocrine::SP106753	644	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102523	3132	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102591	1698	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102547	2681	0	0	0	0	0	0	0	0
Panc-Endocrine::SP118043	4648	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135478	2734	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102561	1002	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135274	1918	0	0	0	0	0	0	0	0
Panc-Endocrine::SP106797	1936	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135488	10853	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135480	1098	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135455	11741	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135389	3374	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102597	0	0	0	0	7544	0	0	0	0
Panc-Endocrine::SP102489	960	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135410	1642	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135372	2694	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117223	1913	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135328	0	0	0	0	8136	0	0	0	0
Panc-Endocrine::SP135444	243	0	0	0	0	0	0	0	0
Panc-Endocrine::SP106750	1226	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102511	3334	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102541	2687	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102567	5210	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117595	2071	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135440	2263	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135296	3128	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117294	817	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135363	2397	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102499	1784	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117951	992	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117085	1245	0	0	0	0	0	0	0	0
Panc-Endocrine::SP106669	1700	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135316	1331	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135305	10863	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102581	535	0	0	0	0	0	0	0	0
Panc-Endocrine::SP106718	5251	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135451	5983	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135354	2906	0	0	0	0	0	0	0	0
Panc-Endocrine::SP102611	9084	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135448	1337	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117758	4441	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135282	1324	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135288	0	0	0	0	24022	0	0	0	0
Panc-Endocrine::SP135475	1877	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135416	2504	0	0	0	0	0	0	0	0
Panc-Endocrine::SP117331	6036	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135468	1749	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135463	984	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135422	3271	0	0	0	0	0	0	0	0
Panc-Endocrine::SP135484	2557	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23435	3579	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112829	5310	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112947	3791	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112985	429	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112925	12152	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112937	1923	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112989	1952	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111145	4849	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111143	2126	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP125584	62	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111144	4304	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116296	1326	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116254	3183	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116256	2778	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116274	1964	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116259	2179	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116290	1324	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116258	3026	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116261	973	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23463	1269	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116268	1727	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23471	1583	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116266	2270	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116264	2430	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116269	3051	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116275	1987	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23447	1644	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116255	2778	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23455	1558	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23475	1354	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116227	2341	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116226	1297	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23443	2461	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116260	2319	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116280	4301	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116224	1406	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116249	178	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116232	506	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116251	972	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116272	1901	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116286	1005	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116282	1628	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116288	615	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23467	1840	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116263	1463	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116292	988	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116248	890	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116276	433	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116265	4282	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116267	3433	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116253	2885	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23481	1132	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116233	2974	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116284	1464	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116270	1413	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116257	2894	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116298	516	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116294	803	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23439	6152	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23483	241	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116262	1499	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116228	4649	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116222	1417	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23451	1676	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116247	1751	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116225	1721	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116273	1958	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116221	1299	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116271	1049	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23459	1187	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23479	1822	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116223	1468	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116229	4478	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23477	1415	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116252	2405	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116278	63	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP23431	9394	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116231	1442	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP116250	1133	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112815	3247	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112799	2393	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112835	3060	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112955	3089	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112807	4191	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112953	4218	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112911	2212	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112847	2266	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112859	4163	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112919	2722	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP102652	2707	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112981	2615	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP102620	3604	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112987	3268	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112825	2705	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112967	509	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP102622	5134	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112785	6008	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112793	3247	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112963	3610	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112801	3911	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112997	3218	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112973	3537	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112819	3545	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112941	3385	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112965	3613	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112791	3288	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112949	1663	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112857	3403	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112843	5216	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112915	4144	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112837	4323	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112823	2222	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP102633	1757	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112899	2998	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112893	3207	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112895	3002	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP102626	3205	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112795	3831	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112927	2866	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112779	5554	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112975	3520	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112867	2819	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112903	5367	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112933	2991	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112869	6930	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112999	1252	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112939	2527	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112921	3724	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112901	2732	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112831	2228	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112891	2576	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112775	3733	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112897	4337	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112885	2915	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112789	7936	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP102630	5114	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112971	3851	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112821	2355	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112813	1957	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112961	3287	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112977	2940	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112905	3295	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP102647	3351	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112873	3311	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112959	444	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112931	2521	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112865	3331	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP113003	1841	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP113001	2140	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112879	2065	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112945	3323	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112935	2938	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112863	3562	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112983	8344	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112809	4771	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112923	3218	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112853	2605	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP113005	1103	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112957	4958	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112783	2968	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112943	2171	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112861	2775	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112917	3930	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112787	5134	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112995	2569	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112811	2877	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112797	3080	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112909	5092	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112781	3393	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112991	3822	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112907	5482	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112817	2376	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112993	3220	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112827	2602	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112855	2186	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112969	2401	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112883	2707	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112929	3458	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112833	3046	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112777	16016	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112887	2852	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112877	484	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112871	3212	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112875	8955	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112913	7541	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112849	3690	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112881	2174	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112951	554	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP112845	2584	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114910	7012	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114906	5429	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114921	9650	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114901	8617	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114926	3994	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114974	5698	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114958	4593	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114935	3810	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114900	8782	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114941	6566	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114937	6283	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114945	6895	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114943	6812	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114949	3963	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114960	4646	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114962	16980	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114996	11960	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114987	12409	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114966	17165	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114903	8342	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114914	6605	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114944	7420	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114930	4577	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114946	3718	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114951	3955	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114953	5372	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114924	6902	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114957	4433	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114986	5921	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114971	5874	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114991	11919	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114992	12779	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114920	6448	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114898	7343	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114932	4191	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114934	4231	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114968	17279	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114982	6043	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114973	5863	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114908	6113	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114904	6487	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114918	6395	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114984	5252	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114994	11908	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114978	5518	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114912	6116	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114917	6299	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114980	6229	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114976	5867	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP114916	6668	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP125579	44	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111131	2892	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111126	4017	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111146	2625	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111123	4188	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111127	4851	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111121	801	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111156	3113	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111122	2829	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111129	3440	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111152	2642	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111154	4299	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111124	1544	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111128	2082	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111125	3339	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP111130	1862	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP106835	1185	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP106834	3072	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP106825	6433	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP106841	1607	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP106827	3411	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP106833	2889	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP106839	3574	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP106840	2774	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP106828	2471	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP106829	3979	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP106836	1079	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP106837	2264	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP80037	2828	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP102690	3257	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP80213	283	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP79939	1062	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP109649	1288	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP79988	1740	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP80183	2906	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP79971	2900	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP80217	84	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP79968	3518	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP80160	381	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP80244	2024	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP79998	229	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP80216	2138	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP80042	1958	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP79907	3355	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP79958	4085	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP80205	3107	0	0	0	0	0	0	0	0
Prost-AdenoCA::SP80014	1343	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124389	70873	0	0	0	0	0	0	0	0
Skin-Melanoma::SP124362	214810	0	0	0	0	0	0	0	0
